#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC217.fasta	contig00019	22338	22530	-	KU578032.1	126584-126776/143812	.............=.	0/0	0.13	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00023	18651	18745	-	KU578032.1	7813-7908/143812	=......./......	1/1	0.07	86.46	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00025	18126	18263	+	KU578032.1	127485-127621/143812	......../....=.	1/1	0.10	89.86	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00025	18390	18594	+	KU578032.1	127622-127828/143812	......../....=.	1/2	0.14	90.34	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00028	1	111	-	KU578032.1	68197-68307/143812	.......=.......	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00029	1	111	+	KU578032.1	110376-110486/143812	...........=...	0/0	0.08	86.49	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00029	13358	14115	-	KU578032.1	109724-110481/143812	...........=...	0/0	0.53	89.84	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00042	10633	10719	-	KU578032.1	68727-68814/143812	......=./......	1/1	0.06	86.36	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00047	1	111	+	KU578032.1	126666-126776/143812	.............=.	0/0	0.08	96.40	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00063	1	134	+	KU578032.1	32770-32903/143812	...=...........	0/0	0.09	99.25	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00063	2282	2426	+	KU578032.1	53136-53281/143812	.....=../......	1/1	0.10	89.73	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00063	8696	9157	+	KU578032.1	136402-136864/143812	......../.....=	1/1	0.32	96.76	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00063	11563	11906	+	KU578032.1	136853-137196/143812	..............=	0/0	0.24	94.19	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00078	258	3950	-	KU578032.1	122233-125923/143812	......../...==.	4/6	2.57	96.48	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00081	6887	7047	+	KU578032.1	127451-127621/143812	......../....=.	3/12	0.11	78.49	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00081	10581	10692	+	KU578032.1	68196-68307/143812	.......=.......	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00097	1	154	+	KU578032.1	7391-7544/143812	=..............	0/0	0.11	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00105	9118	9226	+	KU578032.1	6214-6322/143812	=..............	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00111	1	116	+	KU578032.1	110376-110491/143812	...........=...	0/0	0.08	99.14	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00119	1	113	-	KU578032.1	126007-126119/143812	.............=.	0/0	0.08	86.73	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00119	8529	8684	-	KU578032.1	69299-69454/143812	.......=.......	0/0	0.11	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00137	1	112	+	KU578032.1	126667-126778/143812	.............=.	0/0	0.08	96.43	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00137	8116	8227	+	KU578032.1	126006-126117/143812	.............=.	0/0	0.08	86.61	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00147	486	859	-	KU578032.1	136402-136776/143812	......../.....=	4/7	0.26	91.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00147	1304	1415	-	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00147	6198	6322	-	KU578032.1	10211-10330/143812	==....../......	1/5	0.08	90.40	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00171	1801	1911	-	KU578032.1	137809-137919/143812	..............=	0/0	0.08	81.08	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00191	1	175	-	KU578032.1	32182-32356/143812	...=...........	0/0	0.12	97.14	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00191	254	1364	-	KU578032.1	31117-32193/143812	...=..../......	2/38	0.75	89.85	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00191	6440	6771	+	KU578032.1	126777-127108/143812	.............=.	0/0	0.23	99.40	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00202	1	112	-	KU578032.1	126007-126118/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00208	1	109	+	KU578032.1	30421-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00230	1	112	+	KU578032.1	110377-110488/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00258	613	1381	+	KU578032.1	126009-126777/143812	.............=.	0/0	0.53	96.75	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00258	5537	5647	-	KU578032.1	126666-126776/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00260	5517	5626	+	KU578032.1	109719-109828/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00272	1	117	-	KU578032.1	130-245/143812	=......./......	1/1	0.08	96.58	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00283	1	5282	+	KU578032.1	93542-98824/143812	......../.=....	19/53	3.65	92.60	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00287	1	126	+	KU578032.1	30418-30542/143812	..=...../......	1/1	0.09	96.83	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00299	1	103	-	KU578032.1	30418-30520/143812	...=...........	0/0	0.07	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00299	367	712	-	KU578032.1	126-476/143812	=......./......	3/5	0.24	92.59	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00331	4536	4648	+	KU578032.1	133-245/143812	=..............	0/0	0.08	97.34	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00342	1	111	-	KU578032.1	135-245/143812	=..............	0/0	0.08	97.30	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	331	448	-	KU578032.1	23440-23557/143812	..=............	0/0	0.08	93.22	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	2172	2345	+	KU578032.1	137538-137711/143812	..............=	0/0	0.12	95.98	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	3202	3313	-	KU578032.1	69330-69441/143812	.......=.......	0/0	0.08	83.93	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	3318	3555	-	KU578032.1	68197-68434/143812	......=./......	3/6	0.16	87.97	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	3555	3626	-	KU578032.1	134192-134263/143812	.............==	0/0	0.05	95.83	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00432	3622	3828	-	KU578032.1	126574-126780/143812	.............=.	0/0	0.14	91.30	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00473	1755	2100	+	KU578032.1	137813-138142/143812	......../.....=	2/16	0.23	88.15	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00527	1851	2101	-	KU578032.1	90929-91180/143812	......../=.....	1/1	0.17	91.27	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00625	1	112	-	KU578032.1	126008-126119/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00645	2742	2855	-	KU578032.1	30418-30532/143812	..=...../......	1/1	0.08	99.13	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00723	2484	2594	-	KU578032.1	110377-110487/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00740	1	114	+	KU578032.1	7435-7548/143812	=..............	0/0	0.08	99.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00907	1	109	-	KU578032.1	109719-109827/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig00979	715	2010	-	KU578032.1	32770-34070/143812	...=..../......	1/5	0.90	98.77	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01025	1	113	+	KU578032.1	126666-126778/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01055	1	110	-	KU578032.1	109719-109828/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01066	1	108	+	KU578032.1	30422-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01071	1752	1879	-	KU578032.1	7418-7545/143812	=..............	0/0	0.09	99.22	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01119	1701	1805	-	KU578032.1	30425-30529/143812	...=...........	0/0	0.07	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01215	1586	1695	-	KU578032.1	30419-30528/143812	...=...........	0/0	0.08	96.36	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01220	1	111	+	KU578032.1	110376-110486/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01321	110	441	+	KU578032.1	137197-137528/143812	..............=	0/0	0.23	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01382	736	1078	+	KU578032.1	134-476/143812	=..............	0/0	0.24	95.04	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01382	1342	1452	+	KU578032.1	30418-30528/143812	...=...........	0/0	0.08	96.40	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01420	1	108	+	KU578032.1	30422-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01446	1	568	-	KU578032.1	23218-23783/143812	..=...../......	1/2	0.39	92.25	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01446	559	1139	-	KU578032.1	31227-31807/143812	...=...........	0/0	0.40	96.73	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01446	1136	1398	+	KU578032.1	136397-136660/143812	......../.....=	1/1	0.18	99.62	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01462	1184	1386	-	KU578032.1	126574-126776/143812	.............=.	0/0	0.14	99.51	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01534	1214	1324	+	KU578032.1	134-244/143812	=..............	0/0	0.08	98.20	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01571	1180	1293	-	KU578032.1	126667-126780/143812	.............=.	0/0	0.08	99.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01613	1150	1260	-	KU578032.1	126666-126776/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01662	1	1213	+	KU578032.1	68197-69409/143812	.......=.......	0/0	0.84	99.83	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01763	1022	1131	+	KU578032.1	134-243/143812	=..............	0/0	0.08	98.18	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01785	1007	1116	-	KU578032.1	69345-69454/143812	.......=.......	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01790	1	109	+	KU578032.1	126668-126776/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01927	913	1022	+	KU578032.1	6214-6323/143812	=..............	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01973	1	109	+	KU578032.1	69346-69454/143812	.......=.......	0/0	0.08	99.08	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig01992	868	976	+	KU578032.1	6214-6322/143812	=..............	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02030	1	112	-	KU578032.1	109718-109829/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02165	1	872	-	KU578032.1	6255-7126/143812	=..............	0/0	0.61	97.94	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02222	739	849	+	KU578032.1	126006-126116/143812	.............=.	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02430	535	635	-	KU578032.1	137982-138082/143812	..............=	0/0	0.07	83.17	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02446	608	759	+	KU578032.1	6214-6365/143812	=..............	0/0	0.11	99.34	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02702	1	110	+	KU578032.1	110377-110486/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02752	1	676	+	KU578032.1	109811-110486/143812	...........=...	0/0	0.47	90.24	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02891	1	108	-	KU578032.1	30418-30525/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02891	372	644	-	KU578032.1	204-476/143812	=..............	0/0	0.19	98.90	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02923	1	109	-	KU578032.1	68197-68305/143812	.......=.......	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02930	1	635	-	KU578032.1	32246-32880/143812	...=...........	0/0	0.44	99.21	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02950	521	630	+	KU578032.1	109719-109828/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig02955	1	126	-	KU578032.1	125988-126116/143812	......../....=.	2/3	0.09	95.35	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03027	1	111	+	KU578032.1	30418-30528/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03117	1	114	+	KU578032.1	110376-110489/143812	...........=...	0/0	0.08	86.84	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03340	451	561	+	KU578032.1	126008-126118/143812	.............=.	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03532	1	112	+	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	96.43	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03716	3	132	-	KU578032.1	137813-137942/143812	..............=	0/0	0.09	93.08	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03716	394	504	+	KU578032.1	68197-68307/143812	.......=.......	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03802	1	107	-	KU578032.1	134-240/143812	=..............	0/0	0.07	98.13	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03836	1	487	+	KU578032.1	109719-110205/143812	...........=...	0/0	0.34	99.80	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03947	1	474	+	KU578032.1	7028-7501/143812	=..............	0/0	0.33	99.79	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig03951	1	154	+	KU578032.1	7391-7544/143812	=..............	0/0	0.11	98.05	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04038	1	84	+	KU578032.1	127372-127455/143812	.............=.	0/0	0.06	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04061	1	110	+	KU578032.1	110378-110487/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04090	346	455	-	KU578032.1	30419-30528/143812	...=...........	0/0	0.08	96.36	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04184	1	108	-	KU578032.1	109718-109825/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04185	305	417	-	KU578032.1	30421-30534/143812	..=...../......	1/1	0.08	99.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04193	283	391	-	KU578032.1	110379-110487/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04212	1	112	+	KU578032.1	30419-30530/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04216	218	329	+	KU578032.1	133-244/143812	=..............	0/0	0.08	98.21	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04225	1	111	+	KU578032.1	126667-126777/143812	.............=.	0/0	0.08	96.40	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04229	1	111	-	KU578032.1	109719-109829/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04234	184	293	+	KU578032.1	109719-109828/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04246	164	274	+	KU578032.1	134-244/143812	=..............	0/0	0.08	97.30	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04255	1	110	-	KU578032.1	109719-109828/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04257	141	251	-	KU578032.1	7434-7544/143812	=..............	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04259	1	249	+	KU578032.1	110124-110372/143812	...........=...	0/0	0.17	99.20	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04272	121	234	+	KU578032.1	129-242/143812	=..............	0/0	0.08	97.37	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04279	1	111	+	KU578032.1	7435-7545/143812	=..............	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04286	1	111	-	KU578032.1	110229-110339/143812	...........=...	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04290	1	112	-	KU578032.1	6211-6322/143812	=..............	0/0	0.08	99.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04293	109	219	-	KU578032.1	110124-110234/143812	...........=...	0/0	0.08	99.10	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04295	109	219	+	KU578032.1	6214-6324/143812	=..............	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04302	5	216	-	KU578032.1	136748-136959/143812	..............=	0/0	0.15	96.23	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC217.fasta	contig04303	104	215	+	KU578032.1	132-243/143812	=..............	0/0	0.08	98.21	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
MVC219.fasta	contig00001	1120285	1120410	+	KU578032.1	480-605/143812	=..............	0/0	0.09	97.62	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00001	1121806	1122778	+	KU578032.1	1609-2570/143812	=......./......	1/11	0.67	97.43	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00001	1122779	1123010	+	KU578032.1	2705-2936/143812	=..............	0/0	0.16	98.28	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00002	360900	361099	-	KU578032.1	127847-128045/143812	......../....=.	1/1	0.14	88.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00002	507367	507481	+	KU578032.1	129-244/143812	=......./......	1/1	0.08	96.55	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00004	4	115	+	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	99.11	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00004	971	1318	+	KU578032.1	130-476/143812	=......./......	1/1	0.24	98.28	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00004	1582	1693	+	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00005	49648	53341	-	KU578032.1	122232-125923/143812	......../...==.	4/6	2.57	96.59	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00005	81985	82143	+	KU578032.1	8474-8630/143812	=......./......	1/2	0.11	88.68	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00005	238754	238867	-	KU578032.1	30418-30532/143812	..=...../......	1/1	0.08	99.13	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00007	179051	179161	+	KU578032.1	134-244/143812	=..............	0/0	0.08	98.20	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00008	112023	112136	-	KU578032.1	30418-30531/143812	...=...........	0/0	0.08	95.61	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00008	112400	112738	-	KU578032.1	138-476/143812	=..............	0/0	0.24	94.98	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00008	125709	125820	-	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	98.21	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00008	126084	126428	-	KU578032.1	132-476/143812	=..............	0/0	0.24	95.07	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00009	1	175	-	KU578032.1	130-303/143812	=......./......	1/1	0.12	97.71	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00009	93882	93993	-	KU578032.1	30418-30529/143812	...=...........	0/0	0.08	100.00	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00009	94257	94601	-	KU578032.1	132-476/143812	=..............	0/0	0.24	94.78	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00009	155621	155739	+	KU578032.1	130-248/143812	=..............	0/0	0.08	97.48	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00017	86651	86769	-	KU578032.1	30418-30536/143812	...=...........	0/0	0.08	94.12	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00018	67982	68350	-	KU578032.1	36460-36829/143812	...=..../......	1/1	0.26	90.81	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00018	72495	72655	-	KU578032.1	34748-34908/143812	...=...........	0/0	0.11	96.89	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
MVC219.fasta	contig00018	74070	74538	+	KU578032.1	126998-127455/143812	......../....=.	1/11	0.32	96.38	pCERC4		KU578032.1 Escherichia coli plasmid pCERC4 complete sequence	
